,137,137,2013-04-30,Nan
,140,140,2012-08-19,Nan
,714,248,2011-07-09,Algun dia me tienes que enseñar a jugar al Stardew valley
,524,524,2022-08-31,Nan
,782,195,2010-10-23,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,726,726,2019-06-24,Nan
,975,975,2015-07-10,Nan
,964,20,2019-07-15,GG
,84,113,2015-03-15,Vete a recoger patatas
,462,462,2016-08-07,Nan
,24,24,2018-11-18,Nan
,274,274,2018-03-08,Nan
,989,989,2020-08-15,Nan
,401,655,2012-08-15,No te rindas tienes potencial
,92,92,2008-07-30,Nan
,478,478,2012-11-26,Nan
,952,190,2021-06-03,+rep divertido jugar con el :D
,440,335,2004-06-03,No te rindas tienes potencial
,567,991,2014-10-19,Muy cringe tu foto de perfil
,840,840,2004-01-27,Nan
,324,258,2004-10-29,Me intercambias cromos?
,342,376,2004-12-13,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,149,337,2021-08-25,Hola te acuerdas de mi? besis <oo>
,766,766,2004-01-21,Nan
,376,376,2023-01-05,Nan
,338,338,2010-02-05,Nan
,211,211,2016-03-31,Nan
,524,56,2006-06-15,Hola te acuerdas de mi? besis <oo>
,605,605,2013-03-17,Nan
,249,249,2015-04-17,Nan
,104,351,2006-10-05,GG
,511,511,2019-04-29,Nan
,293,293,2004-01-10,Nan
,859,686,2021-07-31,Echemonos algunas partidas al CSGO
,178,178,2022-12-26,Nan
,265,265,2014-06-19,Nan
,97,260,2010-11-02,Gracias por el carreo
,997,997,2008-09-24,Nan
,806,806,2010-06-13,Nan
,618,618,2005-01-14,Nan
,999,999,2019-05-06,Nan
,216,216,2016-03-01,Nan
,440,440,2005-09-28,Nan
,345,345,2019-01-21,Nan
,390,390,2022-10-08,Nan
,443,443,2015-07-21,Nan
,751,751,2010-06-27,Nan
,326,326,2015-11-03,Nan
,396,396,2004-07-26,Nan
,303,303,2007-11-29,Nan
,736,736,2018-07-09,Nan
,21,21,2008-12-29,Nan
,896,459,2022-09-01,Hola te acuerdas de mi? besis <oo>
,518,518,2020-12-02,Nan
,116,571,2012-02-18,No me puedo creer que tengas tan pocas horas
,56,131,2020-01-23,Hola te acuerdas de mi? besis <oo>
,53,53,2014-08-30,Nan
,868,868,2012-06-18,Nan
,606,606,2017-01-02,Nan
,195,533,2011-10-21,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,355,355,2023-03-16,Nan
,115,115,2021-03-26,Nan
,793,793,2007-11-11,Nan
,827,488,2015-03-27,No te rindas tienes potencial
,985,985,2014-07-12,Nan
,854,854,2006-10-07,Nan
,563,563,2006-05-28,Nan
,482,19,2005-11-02,+rep divertido jugar con el :D
,759,372,2022-04-23,Hola te acuerdas de mi? besis <oo>
,80,588,2007-06-29,GG
,263,263,2005-12-19,Nan
,656,656,2010-03-10,Nan
,933,330,2020-06-26,Como es posible que tengas tantas horas O:
,385,750,2011-02-05,Que perfil mas chulo
,691,7,2018-01-04,GG
,759,759,2012-05-17,Nan
,465,886,2019-03-06,No te rindas tienes potencial
,453,221,2016-11-15,Camper tunneler -rep
,245,245,2012-04-05,Nan
,295,295,2007-03-20,Nan
,679,679,2005-02-14,Nan
,495,495,2005-06-10,Nan
,479,479,2010-12-05,Nan
,381,663,2016-06-30,No me carga tu descripcion :(
,929,727,2022-02-07,Algun dia me tienes que enseñar a jugar al Stardew valley
,504,286,2018-03-16,No me puedo creer que tengas tan pocas horas
,390,665,2006-10-02,Hola te acuerdas de mi? besis <oo>
,666,666,2018-04-17,Nan
,391,391,2014-05-04,Nan
,29,551,2007-03-05,Camper tunneler -rep
,213,891,2018-03-31,Camper tunneler -rep
,475,554,2018-07-10,Echemonos algunas partidas al CSGO
,433,433,2005-02-21,Nan
,478,478,2011-08-13,Nan
,974,974,2003-09-24,Nan
,161,333,2016-04-02,Me intercambias cromos?
,131,131,2018-12-07,Nan
,589,937,2009-06-11,If you are a beautiful strong black woman someone will put this in your comments
,93,93,2017-02-06,Nan
,375,375,2019-04-15,Nan
,380,380,2003-12-06,Nan
,279,229,2018-11-30,Echemonos algunas partidas al CSGO
,441,290,2007-04-25,+rep divertido jugar con el :D
,133,133,2016-04-09,Nan
,708,761,2013-09-07,Que perfil mas chulo
,276,686,2003-10-21,Agregame para jugar juntos :)
,444,444,2018-07-10,Nan
,438,46,2016-10-22,Vete a recoger patatas
,301,242,2007-04-09,Hola te acuerdas de mi? besis <oo>
,214,7,2019-11-18,Agregame para jugar juntos :)
,964,964,2009-08-02,Nan
,539,539,2011-03-27,Nan
,488,272,2016-08-02,Agregame para jugar juntos :)
,295,150,2007-10-16,No me puedo creer que tengas tan pocas horas
,75,75,2013-03-18,Nan
,253,253,2023-01-18,Nan
,569,13,2022-11-18,GG
,925,925,2010-06-28,Nan
,297,297,2010-04-07,Nan
,569,569,2021-05-22,Nan
,871,871,2008-09-06,Nan
,585,24,2013-02-05,If you are a beautiful strong black woman someone will put this in your comments
,813,813,2004-11-25,Nan
,121,121,2021-07-12,Nan
,769,769,2010-09-20,Nan
,107,239,2006-07-01,No me puedo creer que tengas tan pocas horas
,899,899,2019-06-06,Nan
,429,429,2008-09-17,Nan
,708,873,2008-01-14,No jugueis con el le faltan manos
,122,122,2020-12-03,Nan
,19,859,2018-05-04,Muy cringe tu foto de perfil
,536,75,2004-05-01,No me puedo creer que tengas tan pocas horas
,617,617,2004-09-17,Nan
,809,271,2022-10-15,No jugueis con el le faltan manos
,686,686,2006-05-10,Nan
,748,748,2018-01-25,Nan
,917,715,2011-10-12,No jugueis con el le faltan manos
,779,779,2005-11-08,Nan
,36,36,2015-05-28,Nan
,313,313,2012-04-16,Nan
,295,295,2007-11-22,Nan
,628,628,2022-07-26,Nan
,242,242,2022-07-06,Nan
,255,865,2014-02-11,Me intercambias cromos?
,360,360,2017-03-26,Nan
,480,480,2007-08-16,Nan
,592,462,2020-11-28,No me carga tu descripcion :(
,257,257,2007-09-28,Nan
,178,2,2018-08-04,No te rindas tienes potencial
,941,941,2006-03-23,Nan
,911,462,2011-03-23,Hola te acuerdas de mi? besis <oo>
,853,853,2015-11-07,Nan
,771,519,2015-01-19,No me puedo creer que tengas tan pocas horas
,570,570,2016-06-29,Nan
,864,864,2003-09-29,Nan
,624,818,2023-01-03,No me puedo creer que tengas tan pocas horas
,127,127,2015-05-17,Nan
,681,681,2008-09-28,Nan
,25,887,2020-01-25,No me puedo creer que tengas tan pocas horas
,476,726,2012-04-30,Agregame para jugar juntos :)
,405,405,2012-11-02,Nan
,115,699,2010-06-01,Como es posible que tengas tantas horas O:
,819,819,2004-08-17,Nan
,333,97,2013-05-10,Hola te acuerdas de mi? besis <oo>
,104,104,2019-03-15,Nan
,662,662,2016-05-19,Nan
,749,749,2022-08-07,Nan
,264,228,2016-09-13,No jugueis con el le faltan manos
,72,72,2019-07-26,Nan
,767,767,2007-05-22,Nan
,913,913,2008-10-26,Nan
,384,384,2005-08-17,Nan
,231,231,2005-07-11,Nan
,715,715,2005-06-05,Nan
,188,188,2011-05-28,Nan
,359,359,2018-08-17,Nan
,575,270,2011-12-10,Hola te acuerdas de mi? besis <oo>
,403,403,2015-12-16,Nan
,849,849,2016-09-01,Nan
,183,151,2007-06-18,No jugueis con el le faltan manos
,345,345,2018-04-24,Nan
,920,920,2011-04-22,Nan
,330,330,2022-06-22,Nan
,496,496,2011-10-21,Nan
,748,8,2018-04-30,Que perfil mas chulo
,69,69,2007-02-18,Nan
,174,174,2020-09-05,Nan
,370,370,2012-05-01,Nan
,97,97,2019-06-11,Nan
,189,189,2017-01-28,Nan
,3,3,2015-03-21,Nan
,999,534,2018-07-12,If you are a beautiful strong black woman someone will put this in your comments
,9,656,2007-11-03,GG
,478,585,2013-11-23,No jugueis con el le faltan manos
,309,92,2021-01-02,Camper tunneler -rep
,864,864,2022-05-04,Nan
,137,766,2010-11-08,No me carga tu descripcion :(
,904,904,2017-12-31,Nan
,76,828,2016-01-19,If you are a beautiful strong black woman someone will put this in your comments
,818,818,2009-03-08,Nan
,522,522,2009-07-29,Nan
,592,592,2016-10-20,Nan
,4,4,2017-04-26,Nan
,103,885,2016-11-28,Hola te acuerdas de mi? besis <oo>
,781,781,2011-04-21,Nan
,631,631,2020-11-24,Nan
,803,803,2020-03-15,Nan
,633,633,2011-06-02,Nan
,902,902,2008-07-31,Nan
,23,29,2019-07-06,Algun dia me tienes que enseñar a jugar al Stardew valley
,554,554,2011-08-13,Nan
,684,684,2018-03-12,Nan
,590,590,2013-05-12,Nan
,832,832,2006-10-22,Nan
,59,59,2022-05-28,Nan
,527,568,2013-10-17,Echemonos algunas partidas al CSGO
,722,722,2016-02-25,Nan
,142,142,2017-06-15,Nan
,92,92,2007-12-11,Nan
,854,344,2016-08-14,Agregame para jugar juntos :)
,471,471,2020-03-14,Nan
,61,61,2021-05-06,Nan
,245,245,2009-02-23,Nan
,315,61,2015-09-25,No jugueis con el le faltan manos
,666,666,2013-09-14,Nan
,184,184,2017-11-21,Nan
,74,74,2020-08-20,Nan
,107,107,2004-12-26,Nan
,712,712,2023-01-29,Nan
,434,434,2021-03-05,Nan
,849,849,2021-02-25,Nan
,965,965,2004-09-29,Nan
,720,720,2016-02-27,Nan
,985,985,2018-02-07,Nan
,246,246,2005-10-06,Nan
,849,849,2012-09-29,Nan
,69,69,2005-06-01,Nan
,399,399,2017-10-25,Nan
,957,957,2008-01-21,Nan
,409,409,2007-06-08,Nan
,951,263,2015-04-12,Hola te acuerdas de mi? besis <oo>
,59,59,2018-01-04,Nan
,873,873,2022-10-10,Nan
,492,492,2021-03-05,Nan
,500,500,2021-01-02,Nan
,451,569,2019-09-27,Echemonos algunas partidas al CSGO
,339,339,2019-12-13,Nan
,42,42,2011-02-27,Nan
,906,262,2007-06-13,Camper tunneler -rep
,269,269,2018-01-05,Nan
,753,753,2020-04-13,Nan
,864,864,2022-08-31,Nan
,740,740,2017-01-16,Nan
,384,997,2007-06-26,If you are a beautiful strong black woman someone will put this in your comments
,117,117,2011-05-22,Nan
,502,502,2021-09-10,Nan
,303,303,2007-05-21,Nan
,995,995,2015-02-22,Nan
,542,542,2010-09-20,Nan
,569,569,2004-10-07,Nan
,979,979,2006-10-16,Nan
,938,938,2014-06-19,Nan
,830,830,2021-07-25,Nan
,691,691,2017-07-21,Nan
,584,584,2020-08-10,Nan
,623,623,2006-12-29,Nan
,478,478,2016-02-24,Nan
,500,29,2017-01-20,+rep divertido jugar con el :D
,47,787,2004-07-03,Camper tunneler -rep
,481,481,2014-04-24,Nan
,595,595,2017-05-30,Nan
,454,454,2007-05-12,Nan
,415,485,2006-02-12,No te rindas tienes potencial
,972,558,2018-08-29,Gracias por el carreo
,228,228,2011-04-07,Nan
,872,872,2004-08-17,Nan
,74,911,2022-02-10,Hola te acuerdas de mi? besis <oo>
,412,412,2005-03-16,Nan
,541,541,2013-03-21,Nan
,965,965,2020-03-29,Nan
,318,318,2008-09-08,Nan
,294,294,2005-07-06,Nan
,889,889,2014-10-28,Nan
,473,473,2021-04-16,Nan
,657,41,2009-09-06,GG
,789,936,2019-07-12,Como es posible que tengas tantas horas O:
,296,631,2021-07-03,Algun dia me tienes que enseñar a jugar al Stardew valley
,998,998,2022-08-16,Nan
,654,280,2010-03-20,No te rindas tienes potencial
,710,710,2010-07-08,Nan
,5,5,2017-05-20,Nan
,7,371,2006-09-30,If you are a beautiful strong black woman someone will put this in your comments
,342,342,2012-01-14,Nan
,919,919,2022-10-05,Nan
,520,520,2016-03-15,Nan
,518,129,2003-12-25,Como es posible que tengas tantas horas O:
,607,607,2015-12-10,Nan
,625,776,2010-07-20,GG
,145,145,2020-06-23,Nan
,786,897,2004-12-19,Camper tunneler -rep
,642,642,2020-07-27,Nan
,189,85,2009-06-09,No te rindas tienes potencial
,704,704,2008-11-06,Nan
,159,159,2009-06-07,Nan
,553,553,2012-08-21,Nan
,154,154,2018-10-20,Nan
,994,994,2016-01-24,Nan
,136,136,2016-08-03,Nan
,883,125,2022-01-27,+rep divertido jugar con el :D
,791,969,2019-11-15,Algun dia me tienes que enseñar a jugar al Stardew valley
,949,949,2010-08-31,Nan
,299,136,2016-12-10,Muy cringe tu foto de perfil
,134,875,2011-11-25,No me puedo creer que tengas tan pocas horas
,218,604,2006-07-18,No te rindas tienes potencial
,764,922,2010-10-25,No me carga tu descripcion :(
,762,222,2011-12-02,Me intercambias cromos?
,465,465,2006-11-11,Nan
,164,164,2020-10-19,Nan
,585,585,2007-11-13,Nan
,202,889,2018-08-02,No me carga tu descripcion :(
,708,486,2020-05-15,If you are a beautiful strong black woman someone will put this in your comments
,659,659,2022-09-06,Nan
,38,624,2004-03-10,Hola te acuerdas de mi? besis <oo>
,907,907,2014-07-23,Nan
,435,435,2015-07-13,Nan
,711,416,2007-03-28,Gracias por el carreo
,306,306,2005-02-24,Nan
,975,975,2004-01-12,Nan
,807,202,2014-01-22,Como es posible que tengas tantas horas O:
,1,1,2005-11-17,Nan
,450,940,2020-04-08,No te rindas tienes potencial
,669,669,2022-03-31,Nan
,87,87,2009-08-12,Nan
,601,601,2006-01-18,Nan
,372,776,2014-11-07,Como es posible que tengas tantas horas O:
,994,981,2005-10-12,+rep divertido jugar con el :D
,642,216,2015-09-28,+rep divertido jugar con el :D
,137,467,2022-04-30,GG
,245,245,2011-10-05,Nan
,304,304,2014-11-08,Nan
,33,243,2021-02-21,Algun dia me tienes que enseñar a jugar al Stardew valley
,745,250,2004-02-25,Vete a recoger patatas
,448,418,2020-05-18,No te rindas tienes potencial
,899,428,2020-05-15,Muy cringe tu foto de perfil
,824,824,2018-10-25,Nan
,494,494,2012-09-11,Nan
,366,366,2016-12-24,Nan
,489,489,2019-01-16,Nan
,913,913,2007-06-11,Nan
,525,976,2012-09-18,No jugueis con el le faltan manos
,930,842,2015-08-13,Como es posible que tengas tantas horas O:
,532,555,2018-10-13,Algun dia me tienes que enseñar a jugar al Stardew valley
,254,992,2018-02-14,Agregame para jugar juntos :)
,447,759,2022-03-22,Echemonos algunas partidas al CSGO
,909,909,2017-06-05,Nan
,455,455,2004-12-26,Nan
,244,244,2012-01-11,Nan
,717,221,2011-08-08,No jugueis con el le faltan manos
,875,98,2016-10-07,Vete a recoger patatas
,821,358,2015-09-27,Echemonos algunas partidas al CSGO
,368,368,2021-07-20,Nan
,504,504,2003-10-11,Nan
,729,714,2015-01-28,Como es posible que tengas tantas horas O:
,46,46,2007-06-11,Nan
,287,287,2021-12-22,Nan
,745,745,2021-12-22,Nan
,683,780,2005-11-05,Agregame para jugar juntos :)
,349,349,2021-03-16,Nan
,117,504,2015-03-28,Hola te acuerdas de mi? besis <oo>
,992,992,2012-10-31,Nan
,231,618,2020-04-27,No me carga tu descripcion :(
,880,880,2016-06-13,Nan
,924,924,2021-10-19,Nan
,743,336,2012-09-19,Me intercambias cromos?
,950,950,2018-02-19,Nan
,9,9,2023-01-05,Nan
,853,853,2016-02-08,Nan
,657,657,2007-12-17,Nan
,273,273,2004-06-23,Nan
,725,725,2016-10-23,Nan
,65,65,2020-08-04,Nan
,365,365,2008-08-29,Nan
,67,67,2016-06-05,Nan
,634,634,2006-04-12,Nan
,822,249,2020-11-27,Me intercambias cromos?
,475,475,2014-06-21,Nan
,6,6,2010-08-17,Nan
,47,47,2017-03-02,Nan
,700,199,2012-01-29,No jugueis con el le faltan manos
,367,367,2008-12-23,Nan
,58,58,2006-07-19,Nan
,226,226,2015-12-15,Nan
,235,235,2014-12-15,Nan
,278,803,2015-11-23,Me intercambias cromos?
,420,420,2007-08-07,Nan
,964,549,2012-11-30,Hola te acuerdas de mi? besis <oo>
,188,188,2015-08-10,Nan
,660,660,2022-08-28,Nan
,935,935,2021-09-20,Nan
,620,620,2019-04-28,Nan
,973,973,2010-12-28,Nan
,670,670,2014-01-10,Nan
,86,138,2014-02-03,No me puedo creer que tengas tan pocas horas
,915,915,2005-01-15,Nan
,901,306,2016-05-04,Muy cringe tu foto de perfil
,769,573,2005-09-06,GG
,805,805,2022-10-18,Nan
,861,861,2012-10-26,Nan
,101,101,2006-08-22,Nan
,583,171,2017-07-19,If you are a beautiful strong black woman someone will put this in your comments
,498,498,2014-05-10,Nan
,261,261,2016-07-13,Nan
,663,135,2008-02-27,+rep divertido jugar con el :D
,30,30,2007-03-02,Nan
,608,608,2008-05-06,Nan
,552,552,2017-03-25,Nan
,587,587,2013-10-16,Nan
,477,325,2019-07-30,Echemonos algunas partidas al CSGO
,512,512,2019-02-06,Nan
,850,101,2018-03-31,+rep divertido jugar con el :D
,720,720,2006-02-13,Nan
,63,63,2007-05-07,Nan
,153,845,2020-06-02,Camper tunneler -rep
,477,477,2017-09-19,Nan
,865,865,2010-11-24,Nan
,741,963,2021-11-25,No me puedo creer que tengas tan pocas horas
,288,379,2011-10-08,No me carga tu descripcion :(
,395,395,2005-12-05,Nan
,795,795,2022-02-13,Nan
,461,745,2018-02-03,Echemonos algunas partidas al CSGO
,34,447,2015-11-20,No me carga tu descripcion :(
,893,893,2010-11-04,Nan
,361,361,2009-11-07,Nan
,107,511,2011-04-08,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,863,863,2022-12-04,Nan
,888,888,2016-02-19,Nan
,29,29,2016-07-11,Nan
,499,499,2006-12-07,Nan
,654,483,2006-10-14,No jugueis con el le faltan manos
,622,622,2007-03-30,Nan
,705,764,2008-09-14,Muy cringe tu foto de perfil
,870,987,2006-08-04,Echemonos algunas partidas al CSGO
,562,562,2019-02-05,Nan
,549,549,2022-07-13,Nan
,334,334,2021-05-24,Nan
,362,362,2014-12-03,Nan
,178,178,2016-09-22,Nan
,139,139,2004-12-19,Nan
,294,294,2020-06-11,Nan
,698,698,2023-01-23,Nan
,652,652,2017-05-24,Nan
,991,842,2004-05-06,Me intercambias cromos?
,824,824,2014-03-10,Nan
,144,144,2014-02-12,Nan
,558,434,2008-06-30,Hola te acuerdas de mi? besis <oo>
,256,256,2011-10-10,Nan
,360,360,2009-04-25,Nan
,412,133,2007-09-29,No me carga tu descripcion :(
,877,722,2014-12-14,+rep divertido jugar con el :D
,334,97,2017-07-27,Vete a recoger patatas
,500,500,2009-07-23,Nan
,439,683,2004-01-04,Como es posible que tengas tantas horas O:
,788,788,2008-10-16,Nan
,150,150,2021-05-13,Nan
,224,224,2019-02-01,Nan
,508,508,2017-04-16,Nan
,100,689,2006-05-08,No te rindas tienes potencial
,38,38,2009-09-07,Nan
,694,694,2006-01-03,Nan
,282,282,2018-02-12,Nan
,750,568,2011-08-20,Echemonos algunas partidas al CSGO
,241,261,2022-10-24,Me intercambias cromos?
,917,917,2006-12-25,Nan
,527,800,2014-08-07,Como es posible que tengas tantas horas O:
,615,615,2017-09-26,Nan
,916,916,2014-05-10,Nan
,294,772,2023-01-07,Vete a recoger patatas
,168,168,2006-02-24,Nan
,35,35,2011-02-13,Nan
,589,589,2007-09-02,Nan
,934,934,2008-10-19,Nan
,473,473,2022-11-25,Nan
,241,241,2020-07-02,Nan
,794,794,2020-07-14,Nan
,338,338,2021-07-27,Nan
,602,609,2006-07-08,Gracias por el carreo
,432,432,2014-12-21,Nan
,668,942,2004-08-11,Me intercambias cromos?
,257,257,2020-10-12,Nan
,805,805,2007-03-25,Nan
,420,705,2005-04-13,+rep divertido jugar con el :D
,876,876,2008-06-22,Nan
,155,155,2004-10-10,Nan
,155,423,2013-10-06,No te rindas tienes potencial
,896,896,2020-04-10,Nan
,919,919,2007-10-16,Nan
,830,923,2004-01-03,No te rindas tienes potencial
,773,140,2020-05-29,No te rindas tienes potencial
,636,636,2006-11-22,Nan
,748,748,2011-01-04,Nan
,167,167,2014-10-23,Nan
,771,553,2016-10-13,Echemonos algunas partidas al CSGO
,287,287,2007-01-30,Nan
,992,506,2009-06-19,Hola te acuerdas de mi? besis <oo>
,938,938,2019-01-30,Nan
,837,122,2008-07-21,GG
,691,691,2014-03-08,Nan
,99,99,2012-01-11,Nan
,861,861,2017-09-27,Nan
,646,646,2021-08-09,Nan
,688,688,2014-09-22,Nan
,50,50,2012-10-12,Nan
,563,563,2011-02-22,Nan
,367,367,2014-12-04,Nan
,689,689,2018-11-15,Nan
,116,299,2016-07-09,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,376,18,2007-05-22,Vete a recoger patatas
,506,865,2016-11-27,No me puedo creer que tengas tan pocas horas
,779,779,2005-05-23,Nan
,574,574,2020-05-25,Nan
,239,239,2004-03-04,Nan
,891,968,2018-08-14,No me puedo creer que tengas tan pocas horas
,989,989,2009-02-22,Nan
,715,715,2019-08-10,Nan
,631,631,2012-12-02,Nan
,756,756,2006-04-24,Nan
,326,117,2006-06-04,No jugueis con el le faltan manos
,770,770,2021-01-27,Nan
,636,636,2007-04-08,Nan
,640,640,2011-12-25,Nan
,614,614,2016-09-27,Nan
,964,195,2005-09-05,Muy cringe tu foto de perfil
,448,448,2014-01-08,Nan
,109,109,2013-12-03,Nan
,274,223,2019-12-15,GG
,440,440,2022-03-17,Nan
,415,811,2005-03-15,No me puedo creer que tengas tan pocas horas
,680,689,2014-07-03,Vete a recoger patatas
,398,398,2010-04-15,Nan
,603,603,2017-03-17,Nan
,839,947,2005-03-19,Como es posible que tengas tantas horas O:
,255,591,2018-11-27,No me puedo creer que tengas tan pocas horas
,892,90,2017-07-01,Muy cringe tu foto de perfil
,632,176,2003-09-30,Gracias por el carreo
,664,664,2004-01-22,Nan
,731,866,2016-08-23,Algun dia me tienes que enseñar a jugar al Stardew valley
,597,597,2006-03-14,Nan
,990,74,2022-08-07,Me intercambias cromos?
,79,426,2009-04-22,No te rindas tienes potencial
,481,481,2014-02-22,Nan
,79,79,2006-10-22,Nan
,830,830,2005-08-14,Nan
,27,27,2005-12-20,Nan
,377,377,2018-01-15,Nan
,988,988,2010-09-14,Nan
,635,635,2022-04-04,Nan
,865,865,2021-02-09,Nan
,508,508,2009-08-16,Nan
,239,239,2016-11-01,Nan
,893,893,2004-09-23,Nan
,968,968,2009-09-30,Nan
,778,778,2007-10-29,Nan
,355,355,2017-09-09,Nan
,857,605,2015-12-27,No te rindas tienes potencial
,339,339,2018-12-13,Nan
,202,202,2008-09-09,Nan
,337,337,2015-07-01,Nan
,581,375,2007-11-20,Camper tunneler -rep
,590,90,2019-07-18,Camper tunneler -rep
,591,591,2010-02-28,Nan
,801,801,2019-06-19,Nan
,755,755,2016-05-07,Nan
,560,560,2014-02-12,Nan
,205,157,2013-10-19,GG
,561,899,2022-01-25,Echemonos algunas partidas al CSGO
,472,984,2005-01-12,Hola te acuerdas de mi? besis <oo>
,713,713,2011-07-03,Nan
,175,40,2018-03-01,Me intercambias cromos?
,799,799,2006-06-04,Nan
,420,420,2012-06-17,Nan
,123,953,2012-03-13,If you are a beautiful strong black woman someone will put this in your comments
,961,961,2009-03-22,Nan
,823,823,2012-06-30,Nan
,193,193,2013-09-09,Nan
,616,720,2021-08-11,Camper tunneler -rep
,738,738,2023-01-08,Nan
,916,216,2006-07-31,+rep divertido jugar con el :D
,944,944,2009-01-13,Nan
,39,39,2019-08-31,Nan
,66,66,2013-07-22,Nan
,331,331,2006-11-05,Nan
,992,992,2021-01-14,Nan
,800,800,2008-08-24,Nan
,754,754,2010-03-14,Nan
,27,823,2012-04-30,Me intercambias cromos?
,407,407,2022-09-24,Nan
,28,649,2021-08-25,No me puedo creer que tengas tan pocas horas
,451,451,2015-11-26,Nan
,154,154,2012-08-30,Nan
,227,227,2004-10-01,Nan
,696,696,2018-06-17,Nan
,98,98,2004-10-03,Nan
,729,181,2019-09-06,GG
,626,626,2016-03-07,Nan
,777,633,2009-10-06,Me intercambias cromos?
,670,950,2010-08-10,No me puedo creer que tengas tan pocas horas
,615,615,2019-03-09,Nan
,292,292,2016-08-24,Nan
,823,823,2012-01-04,Nan
,529,529,2007-12-23,Nan
,419,419,2010-09-18,Nan
,707,707,2015-07-06,Nan
,29,29,2016-02-28,Nan
,21,21,2005-12-25,Nan
,822,822,2010-11-06,Nan
,339,339,2008-03-05,Nan
,133,728,2012-07-26,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,782,782,2016-12-06,Nan
,756,756,2009-06-27,Nan
,892,252,2011-12-29,Echemonos algunas partidas al CSGO
,7,7,2019-01-27,Nan
,360,360,2008-09-04,Nan
,208,970,2014-07-24,Gracias por el carreo
,177,177,2003-11-14,Nan
,852,852,2004-08-10,Nan
,531,531,2008-08-18,Nan
,972,972,2021-10-19,Nan
,720,286,2012-05-13,No me puedo creer que tengas tan pocas horas
,607,607,2006-07-12,Nan
,513,513,2004-01-14,Nan
,313,313,2018-04-29,Nan
,212,198,2004-01-08,Gracias por el carreo
,827,827,2006-12-04,Nan
,224,224,2019-08-13,Nan
,936,936,2016-09-12,Nan
,49,317,2014-07-04,Me intercambias cromos?
,614,614,2021-03-02,Nan
,584,51,2020-05-25,No jugueis con el le faltan manos
,972,972,2018-11-08,Nan
,644,644,2004-12-24,Nan
,351,224,2004-11-23,No jugueis con el le faltan manos
,600,600,2015-04-03,Nan
,601,601,2019-03-05,Nan
,889,889,2005-04-01,Nan
,79,79,2016-06-01,Nan
,139,139,2013-03-22,Nan
,508,508,2007-05-14,Nan
,553,553,2014-02-26,Nan
,239,239,2021-12-01,Nan
,507,507,2011-10-08,Nan
,396,396,2010-04-13,Nan
,869,869,2017-05-15,Nan
,696,316,2006-07-14,+rep divertido jugar con el :D
,926,926,2022-06-12,Nan
,484,181,2003-10-07,No me puedo creer que tengas tan pocas horas
,912,912,2008-05-24,Nan
,194,194,2016-05-14,Nan
,350,350,2016-04-12,Nan
,614,508,2014-03-07,+rep divertido jugar con el :D
,854,854,2012-08-25,Nan
,136,482,2004-08-28,No me puedo creer que tengas tan pocas horas
,708,708,2006-12-23,Nan
,757,757,2018-03-18,Nan
,284,284,2007-11-15,Nan
,926,926,2007-11-19,Nan
,939,939,2018-10-03,Nan
,136,136,2008-01-13,Nan
,620,449,2017-11-17,No me carga tu descripcion :(
,534,534,2011-12-29,Nan
,779,779,2011-12-24,Nan
,745,745,2021-08-17,Nan
,178,178,2005-08-23,Nan
,821,821,2013-02-11,Nan
,623,623,2019-09-29,Nan
,453,453,2007-01-07,Nan
,458,956,2010-09-09,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,939,939,2004-08-28,Nan
,318,318,2009-02-05,Nan
,313,313,2018-02-18,Nan
,164,164,2006-01-07,Nan
,367,367,2016-12-28,Nan
,903,903,2005-02-18,Nan
,509,509,2006-08-12,Nan
,676,676,2013-02-09,Nan
,954,954,2016-03-17,Nan
,165,643,2009-04-22,Vete a recoger patatas
,627,627,2011-10-18,Nan
,750,136,2005-05-28,Muy cringe tu foto de perfil
,376,672,2018-04-12,Agregame para jugar juntos :)
,125,125,2018-05-02,Nan
,192,192,2018-09-12,Nan
,634,634,2004-11-29,Nan
,670,670,2005-03-30,Nan
,18,18,2018-06-02,Nan
,406,406,2006-02-01,Nan
,116,116,2023-02-25,Nan
,281,281,2005-10-21,Nan
,935,935,2020-07-26,Nan
,107,687,2007-07-26,GG
,629,629,2015-02-08,Nan
,620,620,2010-11-23,Nan
,317,317,2021-09-03,Nan
,129,129,2005-09-10,Nan
,205,205,2007-10-10,Nan
,371,371,2016-05-06,Nan
,404,404,2009-07-10,Nan
,702,290,2016-10-30,Muy cringe tu foto de perfil
,379,649,2011-03-16,Vete a recoger patatas
,104,104,2006-11-01,Nan
,5,5,2004-04-21,Nan
,782,782,2017-09-16,Nan
,733,733,2014-08-24,Nan
,30,30,2014-08-10,Nan
,997,997,2021-08-30,Nan
,828,828,2010-05-01,Nan
,58,58,2014-10-06,Nan
,958,958,2014-11-18,Nan
,967,967,2021-11-16,Nan
,203,203,2007-07-21,Nan
,234,234,2009-11-16,Nan
,955,955,2009-08-07,Nan
,878,878,2011-12-17,Nan
