,Grand Theft Auto V,Danganronpa 1/2/V3 bundle,59.99,04-13-2015
,Batman: Arkham Asylum Game of the Year Edition,"KARDS is an exciting free to play collectible card game set in WWII, full of strategy, tactics, action and fun! Play as any of the major powers of WWII and participate in epic battles against other players, or as a single player against the cunning AI. Battles are won by cunning, tactics, experience and strategy.",19.99,03-26-2010
,Halo Wars: Definitive Edition,Beat Saber - Monstercat Music Pack Vol. 1 bundle,19.99,04-20-2017
,Street Fighter V,"PLAY ONLINE FREE: try the Super Free Edition and progress syncs to the full version. Select your favorite adorably murderous fox, panda, or sloth and parachute into a FURocious 64-player battle arena. Explore a top-down 2D world, full of exotic biomes, high powered weaponry, and giant hamster balls.",39.99,02-15-2016
,Batman : Arkham VR,"Wolfenstein®: The Old Blood™ is a standalone prequel to the critically acclaimed first-person action-adventure shooter, Wolfenstein®: The New Order. This adventure spans eight chapters and features the hallmarks of MachineGames – thrilling action, immersive story, and intense FPS combat.",19.99,04-25-2017
,Star Trek Online,"This is a martial arts action role-playing game. The core of the game is battle-oriented, and it combines many fighting elements. If you are a player who pursues blood and is brave enough to challenge the limits, it will definitely inspire your adrenaline and bring you the best combat experience.",0.0,01-31-2012
,Fallout Shelter,"Go behind enemy lines with the ultimate modern military shooter. Play as an American sniper dropped in Georgia, near Russian border. Choose your own path to accomplish your missions across an unforgiving open world.",0.0,03-29-2017
,Path of Exile,"Kick Some Brick in I through VI! Play through all six Star Wars movies in one videogame! Adding new characters, new levels, new features and for the first time ever, the chance to build and battle your way through a fun Star Wars galaxy on your PC!",0.0,10-23-2013
,Batman : Arkham Origins,"ESEA is a third party matchmaking program that uses the industry leading anti-cheat (ESEA Client) to protect matches. ESEA currently has PUGs, Scrims, Ladders, Events and runs one of the largest open format leagues in the world. ESEA Premium is used for CS:GO and TF2 on the ESEA Network.",19.99,10-25-2013
,Sid Meier’s Civilization VI,It is four thousand years before the Galactic Empire and hundreds of Jedi Knights have fallen in battle against the ruthless Sith. You are the last hope of the Jedi Order. Can you master the awesome power of the Force on your quest to save the Republic? Or will you fall to the lure of the dark side?,59.99,10-20-2016
,What Remains of Edith Finch,You have a unique opportunity to gather a team of friends or go on a solitary expedition to the forests of wild reserves and feel like a real hunter for Bigfoots.,19.99,04-24-2017
,Scanner Sombre,"Troubleshooter is a turn-based tactical RPG. It features a battle that combines the character growth side of 'Final Fantasy Tactics' and battle interface side of 'XCOM'. You will become a 20-year-old Troubleshooter, Albus Bernstein. You work with the police to solve the case.",11.99,04-26-2017
,Earthfall,"Dungeon Painter Studio is a powerful encounter map design tool, with a lot of features: Layers and groups Easy import of custom art Easy export to roll20, FG, TS, and other VTT All objects are editable Filters (Drop Shadow, Glow, Bevel, Tint...) One click D20 random generator dungeons import Export to multipage pdf for print 1 inch, 1.",29.99,04-26-2017
,Rick and Morty: Virtual Rick-ality,Workers & Resources: Soviet Republic is the ultimate real-time soviet-themed city builder tycoon game. Construct your own republic and transform a poor country into a rich industrial superpower!,29.99,04-20-2017
,Stardew Valley,"Hidden in the towering Himalayas lies Kyrat, a country steeped in tradition and violence. You are Ajay Ghale. Traveling to Kyrat to fulfill your mother’s dying wish, you find yourself caught up in a civil war to overthrow the oppressive regime of dictator Pagan Min.",14.99,02-26-2016
,Stellaris,Rise of Nations is back! Play the updated classic with full Steamworks integration and enhanced features!,39.99,05-9-2016
,TERA,"Enter a world of mystery, danger, ancient dinosaurs, mythical beasts, and cubes! Work by yourself or with a tribe of others to gather materials, craft useful items, tame wild creatures, and build huge bases to survive in PixARK!",0.0,05-5-2015
,RimWorld,"Discover the true meaning of fear in Alien: Isolation, a survival horror set in an atmosphere of constant dread and mortal danger.",29.99,07-15-2016
,Dungeon Fighter Online,"This ""spaceship simulation roguelike-like"" allows you to take your ship and crew on an adventure through a randomly generated galaxy filled with glory and bitter defeat.",0.0,08-9-2016
,Factorio,"Survive the post apocalypse in Wasteland Survival - the last shelter for survivors on earth! The first thing you need learn is survival. Build home. Craft & Upgrade weapons to kill hordes of zombies, Hunt & Explore with your dog. Gather resources and PVP Plunder... Can you stop the zombie apocalypse?",20.0,02-25-2016
,NBA 2K17,Chippy is a twin-stick bullet-hell shooter. Chip apart destructible bosses pixel-by-pixel.,59.99,09-20-2016
,LEGO Batman,"FINAL FANTASY XII THE ZODIAC AGE - This revered classic returns, now fully remastered for the first time for PC, featuring all new and enhanced gameplay.",19.99,10-10-2008
,LEGO Batman 2 DC Super Heroes ,Create incredible parks in the original rollercoaster sim from Chris Sawyer.,19.99,06-22-2012
,LEGO Batman 3: Beyond Gotham,"The critically acclaimed Super Mega Baseball series is back with new visuals, deep team and league customization, and online multiplayer modes.",29.99,11-11-2014
,The Witcher 3: Wild Hunt,You have inherited your grandparents farm as they set off to travel the world. Work with Frank at the local construction shop to finish off the final touches on your new home. Aid Frank and Mayor Wilson in building up the town so it may reach it's full potential.,39.99,05-18-2015
,DARK SOULS  III,"Welcome to BattleBlock Theater! You’ve got no where to go but up...on stage. Play single player or co-op to free your friends and save Hatty Hattington! Jump, solve and battle your way through a mysterious theater inhabited by highly technological felines.",59.99,04-11-2016
,Silence,"Now an experienced covert operative, Adam Jensen is forced to operate in a world that has grown to despise his kind. Armed with a new arsenal of state-of-the-art weapons and augmentations, he must choose the right approach, along with who to trust, in order to unravel a vast worldwide conspiracy.",29.99,11-15-2016
,Bayonetta,"Shovel Knight: Treasure Trove is the full and complete edition of Shovel Knight, a sweeping classic action adventure game series with awesome gameplay, memorable characters, and an 8-bit retro aesthetic.",19.99,04-11-2017
,Portal Knights,"Built from the ground up for VR, Raw Data’s action gameplay, intuitive controls, challenging enemies, and sci-fi atmosphere will completely immerse you within the surreal world of Eden Corp. Go solo or team up and become the adrenaline-charged heroes of your own futuristic technothriller.",14.99,02-25-2016
,Paladins,"Fear and isolation seep through the walls of an abandoned southern farmhouse. ""7"" marks a new beginning for survival horror with the “Isolated View” of the visceral new first-person perspective.",0.0,09-15-2016
,Counter-Strike: Global Offensive,"Help Madeline survive her inner demons on her journey to the top of Celeste Mountain, in this super-tight platformer from the creators of TowerFall. Brave hundreds of hand-crafted challenges, uncover devious secrets, and piece together the mystery of the mountain.",14.99,08-21-2012
,PLAYERUNKNOWN'S BATTLEGROUNDS,Enter the Chaos-infested Caligari Sector and purge the unclean with the most powerful agents of the Imperium of Man! W40k: Inquisitor – Martyr is a grim Action-RPG featuring multiple classes of the Inquisition who will carry out the Emperor’s will.,29.99,03-23-2017
,Outlast 2,"In this city-building strategy game, you control a group of exiled travelers who decide to restart their lives in a new land. They have only the clothes on their backs and a cart filled with supplies from their homeland. The townspeople of Banished are your primary resource.",29.99,04-24-2017
,SMITE,"Build your own vehicles or download one of more than 50,000 vehicles from the workshop and enjoy the dynamic driving and destruction physics of Brick Rigs!",0.0,09-8-2015
,Rocket League,"Be fast, be first and be famous as the race returns in GRID 2, the sequel to the BAFTA-award winning, multi-million selling Race Driver: GRID.",19.99,07-6-2015
,BlazBlue Centralfiction,"This is Steam version.Looking for a unique VR experience? Well, look no further!In VR Kanojo, you can hang out with the lovely girl-next-door, Sakura Yuuhi. You'll practically feel her breath on your cheek and the warmth of her fingers on your arm as you laugh and talk the day away.",39.99,04-25-2017
,Warframe,The Evil Within Bundle bundle,0.0,03-25-2013
,The Long Dark,"The Elder Scrolls III: Morrowind® Game of the Year Edition includes Morrowind plus all of the content from the Bloodmoon and Tribunal expansions. The original Mod Construction Set is not included in this package. An epic, open-ended single-player RPG, Morrowind allows you to create and play any kind of character imaginable.",19.99,09-22-2014
,H1Z1: King of the Kill,The Marvel Universe comes to life in the original match 3 RPG!,19.99,02-17-2016
,NieR:Automata ,"Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, a massively customisable sandbox and a cute tutorial raccoon await the unwary. So how will you die?",59.99,03-17-2017
,Batman : Arkham Knight,"POWERFUL enough for a developer SIMPLE enough for a child VERSATILE enough for any platform!RPG MAKER MV allows you to make the RPG of your dreams! This latest version includes a host of new featuresand export options for MacOSX, Android, and iPhone!",19.99,06-23-2015
,Team Fortress 2,"Enter a dark and sinister world where you must battle for survival. With gratifying real-time combat, epic monsters, and glorious visuals, this isn't just another MMO... This is VINDICTUS!",0.0,10-10-2007
,War Thunder,"Build a civilization that will stand the test of time in the largest space-based strategy game ever! Choose from dozens of unique races and make a name for yourself across the galaxy through diplomacy, espionage, technological advances, and more.",0.0,08-15-2013
,DRAGON QUEST HEROES  II,"Quake® Champions is a fast-paced Arena shooter, a genre established by the original Quake 20 years ago. Mixing the dark mythos of Quake with the innovative multiplayer of Quake III Arena, the game adds a modern twist – Champions, each with unique attributes and abilities for players to master.",59.99,04-25-2017
,FINAL FANTASY XIV: A Realm Reborn ,"Train Sim World is a First-Person Train Simulator that brings to life the experience of operating powerful and realistic trains on some of the World’s most amazing railways. Whether you're a beginner or a seasoned expert, Train Sim World caters for all abilities.",19.99,02-18-2014
,Batman: Arkham City - Game of the Year Edition,Jason is back! Jason Voorhees is unleashed and stalking the grounds of Camp Crystal Lake! Friday the 13th: The Game is one of the most highly-anticipated horror titles of all time. You will finally be able to take on the role as Jason Voorhees and Camp Crystal Lake counselors.,19.99,09-7-2012
,Space Engineers,"Complete your Total War collection with this Definitive Edition of Total War: NAPOLEON, which includes all DLC and feature updates since the game’s release",24.99,10-23-2013
,Sniper Ghost Warrior 3,"The year is 1715. Pirates rule the Caribbean and have established their own lawless Republic where corruption, greediness and cruelty are commonplace.Among these outlaws is a brash young captain named Edward Kenway.",49.99,04-24-2017
,Tom Clancy's Rainbow Six Siege,Left 4 Dead Bundle bundle,14.99,12-1-2015
,Dota 2,Ultimate General: Civil War is a tactical war-game. Experience the bloodiest period of U.S. history - the American Civil War of 1861-1865.,0.0,07-9-2013
,Grand Theft Auto V,Total War: MEDIEVAL II - Definitive Edition bundle,59.99,04-13-2015
,Batman: Arkham Asylum Game of the Year Edition,"It Lurks Below is an action-oriented, survival RPG in a randomly generated world. Fight through the massive underground dungeon, customize your character with random items and find out what evil lurks below.",19.99,03-26-2010
,Halo Wars: Definitive Edition,"Explore, fight, survive and unravel mysteries in this unique and unforgiving 3D isometric RPG set in an original dark, low fantasy world. Exanima's exceptional attention to detail and realistic simulation of all things aim to provide a deeply immersive and dynamic gameplay experience.",19.99,04-20-2017
,Street Fighter V,"Race with official 2019 Championship riders! Have fun with the new multiplayer experience and become Race Director. Challenge the new AI, take a ride through the history of the MotoGP™ and unleash your creativity with the graphic editors.",39.99,02-15-2016
,Batman : Arkham VR,Company of Heroes 2 Master Collection bundle,19.99,04-25-2017
,Star Trek Online,"The Guild 3 is a fascinating trade and life simulation that takes place during the late Middle Ages. Step into the shoes of a citizen, acquire businesses and mansions, produce goods and trade them, start intrigues in politics and society, love, hate, bribe, fight and live through good and bad times!",0.0,01-31-2012
,Fallout Shelter,"Behold, the miracle of life… packed into cubes! Create fantastic creatures in an open-world sandbox game like no other. Explore, craft, and survive—all with the help of your very own creations.",0.0,03-29-2017
,Path of Exile,"TerraTech is an open-world, sandbox adventure game, where you design and build your own creations through a mix of crafting, combat and discovery. Explore a hostile alien landscape, or design with creative freedom. The choice is yours.",0.0,10-23-2013
,Batman : Arkham Origins,"Space Hulk: Deathwing is a First-Person Shooter experience based on Games Workshop's classic Space Hulk boardgame set in the universe of Warhammer 40,000.",19.99,10-25-2013
,Sid Meier’s Civilization VI,"There is a world beyond ours. Beyond nations, justice, ethics. It never sleeps. It exists everywhere. And once you enter....there is no going back. Welcome to the World of Assassination. You are Agent 47, the world's ultimate assassin.",59.99,10-20-2016
,What Remains of Edith Finch,"The desperate leadership of a doomed Soviet Union travels back in time to change history and restore the glory of Mother Russia. The time travel mission goes awry, creating an alternate timeline where technology has followed an entirely different evolution, a new superpower has been thrust on to the world stage, and World War III is...",19.99,04-24-2017
,Scanner Sombre,"Six-guns and sorcery collide in Eternal, the new strategy card game of unlimited choices and unbelievable fun. Eternal brings AAA pace and polish to the infinite possibilities of a deep strategy card game. The only limits are your own creativity.",11.99,04-26-2017
,Earthfall,"Delivering a visceral WWII gaming experience, Company of Heroes redefines RTS by bringing the sacrifice of heroic soldiers, war-ravaged environments, and dynamic battlefields to life. Please visit the ""Company of Heroes - Legacy Edition"" page for additional user reviews.",29.99,04-26-2017
,Rick and Morty: Virtual Rick-ality,"The Stanley Parable is a first person exploration game. You will play as Stanley, and you will not play as Stanley. You will follow a story, you will not follow a story. You will have a choice, you will have no choice. The game will end, the game will never end.",29.99,04-20-2017
,Stardew Valley,Build your stronghold and assemble an unconquerable army to survive the savage hordes in this real-time survival strategy game set in the world of Conan the Barbarian. Developed by the Command & Conquer veterans at Petroglyph.,14.99,02-26-2016
,Stellaris,Age of Empires II HD + The Forgotten + The African Kingdoms + The Rise of the Rajas bundle,39.99,05-9-2016
,TERA,"It is the year 2938. The long wished-for encounter of the X Universe and the Earth holds both joy and sorrow for the people. Despite flourishing trade, the clash of the diverse races, cultures and life forms creates new tensions, mistrust and open conflict that need to be overcome!",0.0,05-5-2015
,RimWorld,"Welcome to your new summer job at Freddy Fazbear's Pizza, where kids and parents alike come for entertainment and food! The main attraction is Freddy Fazbear, of course; and his two friends. They are animatronic robots, programmed to please the crowds!",29.99,07-15-2016
,Dungeon Fighter Online,"In Kingdom Two Crowns, players must work in the brand-new solo or co-op campaign mode to build their kingdom and secure it from the threat of the Greed. Experience new technology, units, enemies, mounts, and secrets in the next evolution of the award-winning micro strategy franchise!",0.0,08-9-2016
,Factorio,"DOOM® VFR brings the fast-paced, brutal gameplay fans of the series love to virtual reality. Play as a cybernetic survivor who is activated by the UAC to fight the demon invasion, maintain order, and prevent catastrophic failure at the Mars facility.",20.0,02-25-2016
,NBA 2K17,"Fight upon the Ravenfield together with your Blue allies! Take down those pesky Reds using helicopters, tanks, guns, and active ragdoll physics!",59.99,09-20-2016
,LEGO Batman,"THE COLLISION IS INEVITABLE! THE IMPACT WILL BE UNAVOIDABLE! Cross over between 4 different universes! Play as characters from the BlazBlue, Persona, Under Night In-Birth, and (for the first time ever in a fighting game), RWBY series!",19.99,10-10-2008
,LEGO Batman 2 DC Super Heroes ,"From the producer of the original Fallout comes Wasteland 2. With over 80 hours of gameplay, deck out your Ranger squad with devastating weaponry, test the limits of your strategy skills, and bring justice to the Wasteland! The choices are yours…but so are the consequences.",19.99,06-22-2012
,LEGO Batman 3: Beyond Gotham,"Command a space-faring empire in Sins of a Solar Empire: Rebellion, the new stand-alone expansion that combines 4X depth with real-time strategy gameplay.",29.99,11-11-2014
,The Witcher 3: Wild Hunt,Lead a party of aspiring heroes through a beautifully hand-drawn world and intense battles using only your wits and a handful of cards. Take on whatever threat comes your way by crafting your own deck choosing from over 100 unique punch-cards!,39.99,05-18-2015
,DARK SOULS  III,"Award-winning adventure where you control the news and its impact on society, your friends and career. Different choices lead to unique combinations of endings. Share your story with the community, and see what the players before you did.",59.99,04-11-2016
,Silence,"Colony Survival is a unique first-person voxel RTS developed by a two-man team. Build your own colony in a voxel world. Command guards, farmers, miners and other colonists. Defend your colony against the horde of monsters that attack every night!",29.99,11-15-2016
,Bayonetta,"Green Hell is a sweltering struggle for survival in the Amazonian rainforest. Clinging to life, the player is set on a journey of durability as the effects of solitude wear heavy not only on the body but also the mind. How long can you survive against the dangers of the unknown?",19.99,04-11-2017
,Portal Knights,"Ultimate Chicken Horse is a party platformer game where you build the level as you play, placing traps and hazards to screw your friends over, but trying not to screw yourself.",14.99,02-25-2016
,Paladins,"HuniePop is a unique sim experience for PC, Mac and Linux. It's a gameplay first approach that's part dating sim, part puzzle game, with light RPG elements, a visual novel style of presentation, an abrasive western writing style and plenty of ""plot"".",0.0,09-15-2016
,Counter-Strike: Global Offensive,The team behind YOU DON’T KNOW JACK presents FIVE guffaw-inducing party games in one pack! You’re gonna need more than one party for this. Your phones or tablets are your controllers! For 1-100 players!,14.99,08-21-2012
,PLAYERUNKNOWN'S BATTLEGROUNDS,"Get ready for the ultimate brawl! Dungeon Fighter Online is a classic beat-em up 2D action game with an epic storyline and RPG elements! Choose from 14 diverse classes, and unravel ancient mysteries as you punch, slash, shoot, or summon your way to victory!",29.99,03-23-2017
,Outlast 2,"Episode 1 now FREE! Life is Strange is an award-winning and critically acclaimed episodic adventure game that allows the player to rewind time and affect the past, present and future.",29.99,04-24-2017
,SMITE,"From the creators of Puzzle Quest, play the new Puzzle/RPG/Strategy mash-up, GEMS OF WAR! Match gems to power your spells, and match skulls to smite your enemies! It’s easy to learn yet has tons of depth.",0.0,09-8-2015
,Rocket League,"Dream Daddy: A Dad Dating Simulator is a game where you play as a Dad and your goal is to meet and romance other hot Dads. Are you ready? Hi ready, I'm Dad.",19.99,07-6-2015
,BlazBlue Centralfiction,SpellForce 3 - The perfect blend between RTS and RPG!,39.99,04-25-2017
,Warframe,"Fallout Shelter puts you in control of a state-of-the-art underground Vault from Vault-Tec. Build the perfect Vault, keep your Dwellers happy, and protect them from the dangers of the Wasteland.",0.0,03-25-2013
,The Long Dark,Experience an original story where you are the protagonist in the world of Gun Gale Online. Create your own avatar and explore devastated lands while experiencing exciting third person shooting in this action RPG.,19.99,09-22-2014
,H1Z1: King of the Kill,Company of Heroes Complete Pack bundle,19.99,02-17-2016
,NieR:Automata ,"The Long Dark is a thoughtful, exploration-survival experience that challenges solo players to think for themselves as they explore an expansive frozen wilderness in the aftermath of a geomagnetic disaster. There are no zombies -- only you, the cold, and all the threats Mother Nature can muster. Welcome to the Quiet Apocalypse.",59.99,03-17-2017
,Batman : Arkham Knight,"Ant colony management game, in a fast-paced real-time strategy style. The player excavates their nest underground, constructing tunnels and chambers to store food and raise brood. On the surface, the ants claim territory, gather resources, overwhelm fearsome arachnids and clash with other colonies.",19.99,06-23-2015
,Team Fortress 2,American Truck Simulator Enchanted Bundle bundle,0.0,10-10-2007
,War Thunder,"From Valve (the creators of Counter-Strike, Half-Life and more) comes Left 4 Dead, a co-op action horror game for the PC and Xbox 360 that casts up to four players in an epic struggle for survival against swarming zombie hordes and terrifying mutant monsters.",0.0,08-15-2013
,DRAGON QUEST HEROES  II,"Onmyoji is a turn-based fantasy strategy game with PVP or PVE battles, where you can strengthen your beloved shikigami to build your dream tactical team and defeat various demons to become the ultimate onmyoji. Cross-platform play available for both Steam and English mobile versions.",59.99,04-25-2017
,FINAL FANTASY XIV: A Realm Reborn ,Car Mechanic Simulator 2018 - Platinum Edition bundle,19.99,02-18-2014
,Batman: Arkham City - Game of the Year Edition,Control powerful mechs from the future to defeat an alien threat. Each attempt to save the world presents a new randomly generated challenge in this turn-based strategy game.,19.99,09-7-2012
,Space Engineers,"A massively multiplayer grand strategy game, Stronghold Kingdoms is about forging alliances, political mind games, city-building and castle sieges with thousands of other players!",24.99,10-23-2013
,Sniper Ghost Warrior 3,"Plague Inc: Evolved is a unique mix of high strategy and terrifyingly realistic simulation. Your pathogen has just infected 'Patient Zero' - now you must bring about the end of human history by evolving a deadly, global Plague whilst adapting against everything humanity can do to defend itself.",49.99,04-24-2017
,Tom Clancy's Rainbow Six Siege,"Rise of the Tomb Raider: 20 Year Celebration includes the base game and Season Pass featuring all-new content. Explore Croft Manor in the new “Blood Ties” story, then defend it against a zombie invasion in “Lara’s Nightmare”.",14.99,12-1-2015
,Dota 2,"Layers of Fear 2 is a first-person psychological horror game with an emphasis on exploration and story. Players control a Hollywood actor who heeds the call of an enigmatic director to take on the lead role in a film shot aboard an ocean liner. Beware, for all may not truly be what it seems.",0.0,07-9-2013
,Grand Theft Auto V,Dishonored - Definitive Edition bundle,59.99,04-13-2015
,Batman: Arkham Asylum Game of the Year Edition,"Batman™: Arkham Knight brings the award-winning Arkham trilogy from Rocksteady Studios to its epic conclusion. Developed exclusively for New-Gen platforms, Batman: Arkham Knight introduces Rocksteady's uniquely designed version of the Batmobile.",19.99,03-26-2010
,Halo Wars: Definitive Edition,"MechWarrior Online™ Solaris 7 is a tactical online shooter set in the BattleTech Universe. Assume the role of an elite MechWarrior, piloting powerful BattleMechs, fighting for supremacy over the Inner Sphere.",19.99,04-20-2017
,Street Fighter V,"Pathologic 2 is a narrative-driven dramatic thriller about fighting a deadly outbreak in a secluded rural town. You are a healer, and to save anyone, you'll have to survive in this bleak and strange world, where even food and medicine are scarce.",39.99,02-15-2016
,Batman : Arkham VR,Don't Starve MEGA PACK PLUS bundle,19.99,04-25-2017
,Star Trek Online,"Prepare yourself for the grim, dark future of the 41st millennium, where alien races battle mankind for galactic domination in a universe of unending war. Personalize your armies with a revolutionary unit customization tool that gives you the ability to choose your armies insignias, banners, squad colors and names.",0.0,01-31-2012
,Fallout Shelter,"Post Scriptum is a first-person simulation shooter that provides an authentic WWII combat experience. Focusing on historical accuracy, large scale battles, a difficult learning curve and an intense need for cohesion, communication and teamwork.",0.0,03-29-2017
,Path of Exile,"Overcrowd: A Commute 'Em Up is a tactical management sim set on the metro of bustling city Lubdon Town. It blends base-building, pausable real-time strategy, and spatial puzzling.",0.0,10-23-2013
,Batman : Arkham Origins,NaN,19.99,10-25-2013
,Sid Meier’s Civilization VI,"Ready to start anew? Build a village from scratch in Seeds of Resilience. Learn to choose the right items, understand nature's patterns, use real life-based constructions and craft techniques in this turn-based tycoon game.",59.99,10-20-2016
,What Remains of Edith Finch,Atelier Arland series Deluxe Pack - アトリエ ～アーランドの錬金術士１・２・３～ DX bundle,19.99,04-24-2017
,Scanner Sombre,"SUPERHOT is the first person shooter where time moves only when you move. No regenerating health bars. No conveniently placed ammo drops. It's just you, outnumbered and outgunned, grabbing weapons off fallen enemies to shoot, slice, and maneuver through a hurricane of slow-motion bullets.",11.99,04-26-2017
,Earthfall,Kerbal Space Program Complete Edition bundle,29.99,04-26-2017
,Rick and Morty: Virtual Rick-ality,"UBOAT is a simulator of a submarine from WWII era. It is a survival sandbox with crew management mechanics while its primary theme is life of German sailors. The boat is their home, but it can become their grave at any time.",29.99,04-20-2017
,Stardew Valley,"Five years ago Carl Johnson escaped from the pressures of life in Los Santos, San Andreas... a city tearing itself apart with gang trouble, drugs and corruption. Where filmstars and millionaires do their best to avoid the dealers and gangbangers. Now, it's the early 90s. Carl's got to go home.",14.99,02-26-2016
,Stellaris,"VA-11 HALL-A: Cyberpunk Bartender Action is a booze em' up about waifus, technology, and post-dystopia life.",39.99,05-9-2016
,TERA,"Command the seas, control the land, forge a new nation, and conquer the globe.",0.0,05-5-2015
,RimWorld,"A tactical game combining the turn-based combat of XCOM with story, exploration, stealth, and strategy. Take control of a team of Mutants navigating a post-human Earth. Created by a team including former HITMAN leads and the designer of PAYDAY.",29.99,07-15-2016
,Dungeon Fighter Online,"Prepare for the Future™ With Fallout 3: Game of the Year Edition, experience the most acclaimed game of 2008 like never before. Create a character of your choosing and descend into an awe-inspiring, post-apocalyptic world where every minute is a fight for survival.",0.0,08-9-2016
,Factorio,"Person of European Heritage #112: Welcome to Relocation Block B, your new home. Your designated role is 'Bouncer'. Work hard, stay out of trouble, and we might let you stay in the UK.",20.0,02-25-2016
,NBA 2K17,"The ultimate collection of games that defined the first person shooter, the BFG Edition includes the entire DOOM series and a remastered version of DOOM 3!",59.99,09-20-2016
,LEGO Batman,"Vagante is an action-packed platformer that features permanent death and procedurally generated levels. Play cooperatively with friends both locally and online, or adventure solo in this challenging roguelike-inspired game.",19.99,10-10-2008
,LEGO Batman 2 DC Super Heroes ,Team up to operate an advanced starship and explore a randomized galaxy falling into chaos. Each player (up to five) takes on a unique role and must work together in order to find the Lost Colony.,19.99,06-22-2012
,LEGO Batman 3: Beyond Gotham,"Investigate murders, search for clues and talk to your classmates to prepare for trial. There, you'll engage in deadly wordplay, going back and forth with suspects. Dissect their statements and fire their words back at them to expose their lies! There's only one way to survive—pull the trigger.",29.99,11-11-2014
,The Witcher 3: Wild Hunt,"Closers is an episodic anime action RPG bursting with spectacular battles and steeped in an epic storyline. Choose your Closer, gather your friends or dive in solo, and use your amazing powers to protect Earth, in mankind’s desperate battle against horrific monsters from another dimension!",39.99,05-18-2015
,DARK SOULS  III,"Dead Cells is a rogue-lite, metroidvania inspired, action-platformer. You'll explore a sprawling, ever-changing castle... assuming you’re able to fight your way past its keepers in 2D souls-lite combat. No checkpoints. Kill, die, learn, repeat.",59.99,04-11-2016
,Silence,"Grow your own farm all by yourself, or cooperate with your friends in this unique, relaxing farming experience!",29.99,11-15-2016
,Bayonetta,"Dungeon Defenders II is a cooperative Action Tower Defense game packed with roleplaying elements like loot, leveling, and pets.",19.99,04-11-2017
,Portal Knights,"3DMark is for gamers, overclockers and system builders who want to get more out of their hardware. With its wide range of benchmark tests, 3DMark has everything you need to test your PC's performance.",14.99,02-25-2016
,Paladins,Arma 3 Contact Edition bundle,0.0,09-15-2016
,Counter-Strike: Global Offensive,"Tax, torture or treat your peasants! Rehabilitate criminals or sentence them to death? Decide as you enjoy jousting over a lavish banquet, all while under siege from the warmongering Lord Barclay.",14.99,08-21-2012
,PLAYERUNKNOWN'S BATTLEGROUNDS,Call of Duty Warchest bundle,29.99,03-23-2017
,Outlast 2,"Marvel and Capcom join forces to deliver the most frenetic 3 vs 3 tag battles ever with Ultimate Marvel VS Capcom 3. This release comes fully loaded, including all previous DLC, Marvel VS. Capcom : Official Complete Works.",29.99,04-24-2017
,SMITE,"With your brilliant robe and magic powers, it’s time to build some Tricky Towers! Stack your bricks in this land of fable, whose marvelous tower will be the most stable? Battle your friends and rise to fame, in this frantic physics game.",0.0,09-8-2015
,Rocket League,"Sired in an act of vampire terrorism, your existence ignites the war for Seattle's blood trade. Enter uneasy alliances with the creatures who control the city and uncover the sprawling conspiracy which plunged Seattle into a bloody civil war between powerful vampire factions.",19.99,07-6-2015
,BlazBlue Centralfiction,"Equilinox is a relaxing nature simulation game in which you can create and nurture your own ecosystems. Shape the world to your liking, cultivate and raise hundreds of different species, and evolve your wildlife to unlock more exotic plants and animals.",39.99,04-25-2017
,Warframe,Titan Quest Bundle bundle,0.0,03-25-2013
,The Long Dark,"Deceit tests your instincts at trust and deception in an action-filled, multiplayer first-person shooter. You wake up in unknown surroundings to the sound of the Game Master’s unfamiliar voice, surrounded by five others. A third of your group have been infected with a virus, but who will escape?",19.99,09-22-2014
,H1Z1: King of the Kill,"Thumper is rhythm violence: classic rhythm-action, blistering speed, and brutal physicality. You are a space beetle. Brave the hellish void and confront a maniacal giant head from the future.",19.99,02-17-2016
,NieR:Automata ,"An international hit anime ""Attack on Titan"" has come to Steam®! Battle is joined between the man-eating Titans and Eren and his companions. Experience the illusion of being in the anime, and controlling the flow of the story. The story from the anime, with a few original twists, is yours to experience!",59.99,03-17-2017
,Batman : Arkham Knight,"Create breathtaking videos with video editing program VEGAS Movie Studio Platinum and create one-of-a-kind sounds with Music Maker 2017 Plus Edition. Plus, make films just like a professional thanks to VEGAS Pro technology!",19.99,06-23-2015
,Team Fortress 2,"The third and final expansion to the genre-defining and critically-acclaimed RTS, Dawn of War. In Soulstorm, two new armies are introduced – Sisters of Battle and Dark Eldar - raising the total number of playable armies to nine.",0.0,10-10-2007
,War Thunder,"Rise of Liberty is a FPS single-player massive Revolutionary War battle simulator. Fire deafening cannons into the thick of the battle, stand in line formation and fire devastating volleys into the enemy. Gather your men for these monumental battles and defeat the enemy!",0.0,08-15-2013
,DRAGON QUEST HEROES  II,"Same sick burns, same smoldering attitude, now all scaled up in stunning HD, Spyro is back in the Spyro™ Reignited Trilogy! Rekindle the fire with remastered versions of the original three games, Spyro™ the Dragon, Spyro™ 2: Ripto's Rage! and Spyro™: Year of the Dragon.",59.99,04-25-2017
